Time;Symbol;CurrentPrice;M15MA7;M15MA13;M15MA26;M15MA52;M15MA104;M15MA208;M15BOLL132U;M15BOLL132L;M15KDJ853M;M15KDJ853S;M15RSI14;M15MA180;M15MA360;M15MA540;H1MA7;H1MA13;H1MA26;H1MA52;H1MA104;H1MA208;H1BOLL132U;H1BOLL132L;H1KDJ853M;H1KDJ853S;H1RSI14;H1MA180;H1MA360;H1MA540;
2015.02.20 03:13:15;EURUSD;1.13659;1.13623;1.13632;1.13631;1.13703;1.13907;1.13891;1.1369;1.13578;50;27;49;1.13866;1.13859;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;19;43;1.13717;1.13695;1.13706;
2015.02.20 03:13:45;EURUSD;1.1366;1.13624;1.13633;1.13631;1.13703;1.13907;1.13891;1.1369;1.13578;50;27;49;1.13866;1.13859;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;19;43;1.13717;1.13695;1.13706;
2015.02.20 03:14:16;EURUSD;1.13654;1.13623;1.13632;1.13631;1.13702;1.13907;1.13891;1.1369;1.13578;48;27;48;1.13866;1.13859;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:14:45;EURUSD;1.13659;1.13623;1.13632;1.13631;1.13703;1.13907;1.13891;1.1369;1.13578;50;27;49;1.13866;1.13859;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;19;43;1.13717;1.13695;1.13706;
2015.02.20 03:15:15;EURUSD;1.13658;1.13625;1.13633;1.1363;1.13702;1.13904;1.13889;1.13686;1.13578;72;35;49;1.13864;1.13857;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;19;43;1.13717;1.13695;1.13706;
2015.02.20 03:15:45;EURUSD;1.13659;1.13625;1.13633;1.1363;1.13702;1.13904;1.13889;1.13686;1.13578;72;35;49;1.13864;1.13857;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;19;43;1.13717;1.13695;1.13706;
2015.02.20 03:16:16;EURUSD;1.13657;1.13625;1.13633;1.1363;1.13702;1.13904;1.13889;1.13686;1.13578;71;35;49;1.13864;1.13857;1.13904;1.13633;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;23;19;43;1.13717;1.13695;1.13706;
2015.02.20 03:16:46;EURUSD;1.13649;1.13624;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13578;68;34;48;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:17:15;EURUSD;1.13648;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13578;68;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:17:46;EURUSD;1.13649;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13578;68;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:18:16;EURUSD;1.13647;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13578;67;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:18:45;EURUSD;1.13645;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13631;1.13695;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:19:15;EURUSD;1.13649;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;68;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:19:45;EURUSD;1.13649;1.13624;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;68;34;48;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13876;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:20:15;EURUSD;1.13649;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;68;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:20:46;EURUSD;1.13647;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:21:15;EURUSD;1.13646;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13631;1.13695;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:21:44;EURUSD;1.13646;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13631;1.13695;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:22:16;EURUSD;1.13647;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:22:44;EURUSD;1.13647;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:23:16;EURUSD;1.13647;1.13623;1.13632;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;67;34;47;1.13864;1.13857;1.13904;1.13632;1.13696;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;22;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:23:34;EURUSD;1.13639;1.13622;1.13631;1.1363;1.13702;1.13904;1.13888;1.13686;1.13579;64;33;46;1.13864;1.13857;1.13904;1.1363;1.13695;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;21;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:24:16;EURUSD;1.13637;1.13622;1.13631;1.13629;1.13702;1.13904;1.13888;1.13686;1.13579;63;33;46;1.13864;1.13857;1.13904;1.1363;1.13695;1.13889;1.13875;1.13881;1.13643;1.14024;1.13508;21;18;42;1.13717;1.13695;1.13706;
2015.02.20 03:24:46;EURUSD;1.13627;1.1362;1.1363;1.13629;1.13702;1.13904;1.13888;1.13686;1.13578;59;32;45;1.13864;1.13857;1.13904;1.13629;1.13694;1.13888;1.13875;1.13881;1.13643;1.14024;1.13508;20;18;41;1.13717;1.13695;1.13706;
2015.02.20 03:25:16;EURUSD;1.1362;1.13619;1.1363;1.13629;1.13702;1.13903;1.13888;1.13686;1.13577;56;32;44;1.13864;1.13857;1.13904;1.13628;1.13693;1.13888;1.13875;1.13881;1.13643;1.14024;1.13506;19;18;41;1.13717;1.13695;1.13706;
2015.02.20 07:57:35;EURUSD;1.13641;1.13634;1.13651;1.13647;1.13652;1.13826;1.13855;1.13717;1.13596;30;19;45;1.13831;1.13833;1.13912;1.13628;1.13693;1.13888;1.13875;1.13881;1.13643;1.14024;1.13506;19;18;41;1.13717;1.13695;1.13706;
2015.02.20 07:58:05;EURUSD;1.1364;1.13634;1.13651;1.13647;1.13652;1.13826;1.13855;1.13717;1.13596;30;19;45;1.13831;1.13833;1.13912;1.13652;1.13652;1.13815;1.13847;1.13871;1.13656;1.13866;1.13541;49;49;43;1.13729;1.13699;1.13691;
2015.02.20 07:58:35;EURUSD;1.1364;1.13634;1.13651;1.13647;1.13652;1.13826;1.13855;1.13717;1.13596;30;19;45;1.13831;1.13833;1.13912;1.13652;1.13652;1.13815;1.13847;1.13871;1.13656;1.13866;1.13541;49;49;43;1.13729;1.13699;1.13691;
2015.02.20 07:59:05;EURUSD;1.13639;1.13634;1.13651;1.13647;1.13652;1.13826;1.13855;1.13717;1.13596;29;19;45;1.13831;1.13833;1.13912;1.13652;1.13652;1.13815;1.13847;1.13871;1.13656;1.13866;1.13541;49;49;42;1.13729;1.13699;1.13691;
2015.02.20 07:59:35;EURUSD;1.13642;1.13634;1.13651;1.13647;1.13652;1.13826;1.13855;1.13717;1.13596;30;19;46;1.13831;1.13833;1.13912;1.13653;1.13652;1.13815;1.13847;1.13871;1.13656;1.13866;1.13541;49;49;43;1.13729;1.13699;1.13691;
2015.02.20 08:00:05;EURUSD;1.13644;1.13632;1.13646;1.13647;1.1365;1.1382;1.13853;1.13706;1.13597;37;24;46;1.13829;1.13832;1.13912;1.13651;1.13645;1.13796;1.13839;1.13868;1.13657;1.13767;1.13542;46;53;43;1.13731;1.137;1.13688;
2015.02.20 08:00:34;EURUSD;1.13652;1.13633;1.13647;1.13647;1.1365;1.13821;1.13853;1.13706;1.13597;41;25;48;1.13829;1.13832;1.13912;1.13653;1.13645;1.13797;1.13839;1.13868;1.13658;1.13766;1.13542;47;53;43;1.13731;1.137;1.13688;
2015.02.20 08:01:05;EURUSD;1.13653;1.13633;1.13647;1.13648;1.1365;1.13821;1.13853;1.13706;1.13597;42;25;48;1.13829;1.13832;1.13912;1.13653;1.13645;1.13797;1.13839;1.13868;1.13658;1.13766;1.13542;47;53;43;1.13731;1.137;1.13688;
2015.02.20 08:01:34;EURUSD;1.13647;1.13632;1.13647;1.13647;1.1365;1.1382;1.13853;1.13706;1.13597;39;24;47;1.13829;1.13832;1.13912;1.13652;1.13645;1.13797;1.13839;1.13868;1.13657;1.13766;1.13542;46;53;43;1.13731;1.137;1.13688;
2015.02.20 08:02:03;EURUSD;1.13647;1.13632;1.13647;1.13647;1.1365;1.1382;1.13853;1.13706;1.13597;39;24;47;1.13829;1.13832;1.13912;1.13652;1.13645;1.13797;1.13839;1.13868;1.13657;1.13766;1.13542;46;53;43;1.13731;1.137;1.13688;
2015.02.20 14:31:02;EURUSD;1.1308;1.13193;1.13263;1.13333;1.13491;1.13613;1.13769;1.13547;1.12944;34;34;33;1.13769;1.13792;1.13881;1.13652;1.13645;1.13797;1.13839;1.13868;1.13657;1.13766;1.13542;46;53;43;1.13731;1.137;1.13688;
2015.02.20 14:31:32;EURUSD;1.13071;1.13192;1.13262;1.13333;1.13491;1.13613;1.13769;1.13547;1.12941;34;34;33;1.13769;1.13792;1.13881;1.13333;1.13481;1.13607;1.13755;1.13821;1.13658;1.13841;1.12908;29;34;25;1.13735;1.13699;1.13663;
2015.02.20 14:32:03;EURUSD;1.13076;1.13193;1.13263;1.13333;1.13491;1.13613;1.13769;1.13547;1.1294;34;34;33;1.13769;1.13792;1.13881;1.13333;1.13481;1.13607;1.13755;1.13821;1.13658;1.13841;1.12908;29;34;25;1.13735;1.13699;1.13663;
2015.02.20 14:32:33;EURUSD;1.13091;1.13195;1.13264;1.13334;1.13491;1.13613;1.1377;1.13547;1.1294;35;35;34;1.13769;1.13792;1.13881;1.13335;1.13483;1.13607;1.13755;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:33:03;EURUSD;1.13081;1.13193;1.13263;1.13333;1.13491;1.13613;1.13769;1.13547;1.12939;34;34;33;1.13769;1.13792;1.13881;1.13334;1.13482;1.13607;1.13755;1.13821;1.13658;1.13841;1.12908;29;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:33:32;EURUSD;1.1308;1.13193;1.13263;1.13333;1.13491;1.13613;1.13769;1.13547;1.12939;34;34;33;1.13769;1.13792;1.13881;1.13334;1.13482;1.13607;1.13755;1.13821;1.13658;1.13841;1.12908;29;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:34:03;EURUSD;1.13103;1.13197;1.13265;1.13334;1.13491;1.13613;1.1377;1.13547;1.12939;36;35;35;1.13769;1.13792;1.13881;1.13337;1.13484;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:34:33;EURUSD;1.13158;1.13205;1.13269;1.13336;1.13492;1.13614;1.1377;1.13537;1.12939;40;36;39;1.13769;1.13792;1.13881;1.13345;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;34;27;1.13735;1.137;1.13663;
2015.02.20 14:35:03;EURUSD;1.13166;1.13206;1.1327;1.13337;1.13492;1.13614;1.1377;1.13534;1.12939;41;36;39;1.13769;1.13792;1.13881;1.13346;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;35;28;1.13735;1.137;1.13663;
2015.02.20 14:35:33;EURUSD;1.13172;1.13206;1.1327;1.13337;1.13492;1.13614;1.1377;1.13534;1.12939;41;36;40;1.13769;1.13792;1.13881;1.13347;1.13489;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:36:03;EURUSD;1.13159;1.13205;1.13269;1.13336;1.13492;1.13614;1.1377;1.13534;1.12939;40;36;39;1.13769;1.13792;1.13881;1.13345;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;34;27;1.13735;1.137;1.13663;
2015.02.20 14:36:33;EURUSD;1.13156;1.13204;1.13269;1.13336;1.13492;1.13614;1.1377;1.13534;1.12939;40;36;39;1.13769;1.13792;1.13881;1.13345;1.13488;1.1361;1.13757;1.13821;1.13658;1.13841;1.12908;33;34;27;1.13735;1.137;1.13663;
2015.02.20 14:37:03;EURUSD;1.13165;1.13206;1.1327;1.13337;1.13492;1.13614;1.1377;1.13534;1.12939;41;36;39;1.13769;1.13792;1.13881;1.13346;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;35;28;1.13735;1.137;1.13663;
2015.02.20 14:37:33;EURUSD;1.13162;1.13205;1.13269;1.13337;1.13492;1.13614;1.1377;1.13534;1.12939;40;36;39;1.13769;1.13792;1.13881;1.13346;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;35;28;1.13735;1.137;1.13663;
2015.02.20 14:38:03;EURUSD;1.13195;1.1321;1.13272;1.13338;1.13493;1.13614;1.1377;1.13528;1.12939;43;36;41;1.13769;1.13792;1.13881;1.1335;1.13491;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;28;1.13736;1.137;1.13663;
2015.02.20 14:38:33;EURUSD;1.13199;1.1321;1.13272;1.13338;1.13493;1.13614;1.1377;1.13527;1.12939;43;36;42;1.13769;1.13792;1.13881;1.13351;1.13491;1.13612;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;29;1.13736;1.137;1.13663;
2015.02.20 14:39:03;EURUSD;1.13185;1.13208;1.13271;1.13337;1.13493;1.13614;1.1377;1.13527;1.12939;42;36;41;1.13769;1.13792;1.13881;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:39:33;EURUSD;1.13193;1.13209;1.13272;1.13338;1.13493;1.13614;1.1377;1.13527;1.12939;42;36;41;1.13769;1.13792;1.13881;1.1335;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;28;1.13735;1.137;1.13663;
2015.02.20 14:40:03;EURUSD;1.13178;1.13207;1.13271;1.13337;1.13493;1.13614;1.1377;1.13527;1.12939;41;36;40;1.13769;1.13792;1.13881;1.13348;1.13489;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:40:33;EURUSD;1.13163;1.13205;1.13269;1.13337;1.13492;1.13614;1.1377;1.13527;1.12939;40;36;39;1.13769;1.13792;1.13881;1.13346;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;35;28;1.13735;1.137;1.13663;
2015.02.20 14:41:03;EURUSD;1.13156;1.13204;1.13269;1.13336;1.13492;1.13614;1.1377;1.13527;1.12939;40;36;39;1.13769;1.13792;1.13881;1.13345;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;34;27;1.13735;1.137;1.13663;
2015.02.20 14:41:33;EURUSD;1.13165;1.13206;1.1327;1.13337;1.13492;1.13614;1.1377;1.13527;1.12939;41;36;39;1.13769;1.13792;1.13881;1.13346;1.13488;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;33;35;28;1.13735;1.137;1.13663;
2015.02.20 14:42:03;EURUSD;1.13196;1.1321;1.13272;1.13338;1.13493;1.13614;1.1377;1.13527;1.12939;43;36;41;1.13769;1.13792;1.13881;1.13351;1.13491;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;29;1.13736;1.137;1.13663;
2015.02.20 14:42:33;EURUSD;1.13213;1.13212;1.13273;1.13338;1.13493;1.13614;1.1377;1.13527;1.12939;44;36;42;1.13769;1.13792;1.13881;1.13353;1.13492;1.13612;1.13758;1.13822;1.13658;1.13841;1.12908;36;35;29;1.13736;1.137;1.13663;
2015.02.20 14:43:03;EURUSD;1.13184;1.13208;1.13271;1.13337;1.13493;1.13614;1.1377;1.13524;1.12939;42;36;41;1.13769;1.13792;1.13881;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:43:33;EURUSD;1.13174;1.13207;1.1327;1.13337;1.13493;1.13614;1.1377;1.13524;1.12939;41;36;40;1.13769;1.13792;1.13881;1.13347;1.13489;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:44:03;EURUSD;1.13168;1.13206;1.1327;1.13337;1.13492;1.13614;1.1377;1.13524;1.12939;41;36;39;1.13769;1.13792;1.13881;1.13346;1.13489;1.1361;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:44:33;EURUSD;1.13186;1.13209;1.13271;1.13337;1.13493;1.13614;1.1377;1.13524;1.12939;42;36;41;1.13769;1.13792;1.13881;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:45:19;EURUSD;1.1321;1.13197;1.13266;1.13324;1.13484;1.13607;1.13766;1.13531;1.12953;41;37;42;1.13767;1.13792;1.1388;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:46:05;EURUSD;1.13208;1.13197;1.13266;1.13323;1.13484;1.13607;1.13766;1.13531;1.12953;41;37;42;1.13767;1.13792;1.1388;1.13351;1.13491;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;29;1.13736;1.137;1.13663;
2015.02.20 14:46:36;EURUSD;1.13227;1.132;1.13267;1.13324;1.13484;1.13607;1.13766;1.13528;1.12953;43;37;43;1.13767;1.13792;1.1388;1.13355;1.13493;1.13613;1.13758;1.13822;1.13658;1.13841;1.12908;36;35;30;1.13736;1.137;1.13663;
2015.02.20 14:47:06;EURUSD;1.13212;1.13197;1.13266;1.13324;1.13484;1.13607;1.13766;1.13528;1.12953;41;37;42;1.13767;1.13792;1.1388;1.13353;1.13492;1.13612;1.13758;1.13822;1.13658;1.13841;1.12908;36;35;29;1.13736;1.137;1.13663;
2015.02.20 14:47:36;EURUSD;1.13222;1.13199;1.13267;1.13324;1.13484;1.13607;1.13766;1.13528;1.12953;42;37;43;1.13767;1.13792;1.1388;1.13354;1.13493;1.13612;1.13758;1.13822;1.13658;1.13841;1.12908;36;35;30;1.13736;1.137;1.13663;
2015.02.20 14:48:06;EURUSD;1.13235;1.13201;1.13268;1.13325;1.13485;1.13607;1.13766;1.13527;1.12953;43;37;44;1.13767;1.13792;1.1388;1.13356;1.13494;1.13613;1.13758;1.13822;1.13658;1.13841;1.12908;37;35;31;1.13736;1.137;1.13663;
2015.02.20 14:48:42;EURUSD;1.1322;1.13198;1.13266;1.13324;1.13484;1.13607;1.13766;1.13527;1.12953;42;37;43;1.13767;1.13792;1.1388;1.13355;1.13493;1.13613;1.13758;1.13822;1.13658;1.13841;1.12908;36;35;30;1.13736;1.137;1.13663;
2015.02.20 14:49:12;EURUSD;1.13233;1.132;1.13268;1.13324;1.13485;1.13607;1.13766;1.13527;1.12953;43;37;44;1.13767;1.13792;1.1388;1.13356;1.13494;1.13613;1.13758;1.13822;1.13658;1.13841;1.12908;37;35;30;1.13736;1.137;1.13663;
2015.02.20 14:49:42;EURUSD;1.13193;1.13194;1.13264;1.13323;1.13484;1.13607;1.13766;1.13527;1.12953;40;36;41;1.13767;1.13792;1.1388;1.1335;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;28;1.13735;1.137;1.13663;
2015.02.20 14:50:12;EURUSD;1.13186;1.13194;1.13264;1.13323;1.13484;1.13607;1.13766;1.13527;1.12953;39;36;41;1.13767;1.13792;1.1388;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:50:41;EURUSD;1.13193;1.13194;1.13264;1.13323;1.13484;1.13607;1.13766;1.13527;1.12953;40;36;41;1.13767;1.13792;1.1388;1.1335;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;28;1.13735;1.137;1.13663;
2015.02.20 14:51:12;EURUSD;1.13188;1.13194;1.13264;1.13323;1.13484;1.13607;1.13766;1.13527;1.12953;40;36;41;1.13767;1.13792;1.1388;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;35;35;28;1.13735;1.137;1.13663;
2015.02.20 14:51:41;EURUSD;1.13185;1.13194;1.13264;1.13323;1.13484;1.13606;1.13766;1.13527;1.12953;39;36;41;1.13767;1.13792;1.1388;1.13349;1.1349;1.13611;1.13757;1.13822;1.13658;1.13841;1.12908;34;35;28;1.13735;1.137;1.13663;
2015.02.20 14:52:12;EURUSD;1.1322;1.13199;1.13267;1.13324;1.13484;1.13607;1.13766;1.13527;1.12953;42;37;43;1.13767;1.13792;1.1388;1.13354;1.13493;1.13612;1.13758;1.13822;1.13658;1.13841;1.12908;36;35;30;1.13736;1.137;1.13663;
2015.02.20 14:52:41;EURUSD;1.13101;1.13182;1.13257;1.13319;1.13482;1.13606;1.13765;1.13527;1.12936;33;35;37;1.13766;1.13792;1.13879;1.13339;1.13484;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;31;34;26;1.13735;1.137;1.13663;
2015.02.20 14:53:12;EURUSD;1.1312;1.13184;1.13259;1.1332;1.13482;1.13606;1.13765;1.13527;1.12934;34;35;38;1.13766;1.13792;1.13879;1.1334;1.13485;1.13609;1.13756;1.13821;1.13658;1.13841;1.12908;31;34;27;1.13735;1.137;1.13663;
2015.02.20 14:53:41;EURUSD;1.13145;1.13188;1.13261;1.13321;1.13483;1.13606;1.13766;1.13527;1.12934;36;36;39;1.13767;1.13792;1.13879;1.13343;1.13487;1.1361;1.13756;1.13821;1.13658;1.13841;1.12908;32;34;27;1.13735;1.137;1.13663;
2015.02.20 14:53:50;EURUSD;1.13153;1.13189;1.13261;1.13321;1.13483;1.13606;1.13766;1.13527;1.12934;37;36;39;1.13767;1.13792;1.13879;1.13344;1.13487;1.1361;1.13757;1.13821;1.13658;1.13841;1.12908;33;34;27;1.13735;1.137;1.13663;
2015.02.20 14:54:42;EURUSD;1.13146;1.13188;1.13261;1.13321;1.13483;1.13606;1.13766;1.13527;1.12934;36;36;39;1.13767;1.13792;1.13879;1.13343;1.13487;1.1361;1.13756;1.13821;1.13658;1.13841;1.12908;32;34;27;1.13735;1.137;1.13663;
2015.02.20 14:55:12;EURUSD;1.13139;1.13187;1.1326;1.13321;1.13483;1.13606;1.13765;1.13527;1.12934;36;36;38;1.13767;1.13792;1.13879;1.13342;1.13486;1.13609;1.13756;1.13821;1.13658;1.13841;1.12908;32;34;27;1.13735;1.137;1.13663;
2015.02.20 14:55:42;EURUSD;1.131;1.13181;1.13257;1.13319;1.13482;1.13606;1.13765;1.13527;1.12934;33;35;37;1.13766;1.13792;1.13879;1.13337;1.13483;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:56:12;EURUSD;1.13094;1.1318;1.13257;1.13319;1.13482;1.13606;1.13765;1.13527;1.12934;32;35;37;1.13766;1.13792;1.13879;1.13336;1.13483;1.13608;1.13755;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:56:42;EURUSD;1.13106;1.13182;1.13258;1.1332;1.13482;1.13606;1.13765;1.13527;1.12934;33;35;37;1.13766;1.13792;1.13879;1.13338;1.13484;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.137;1.13663;
2015.02.20 14:57:12;EURUSD;1.13103;1.13182;1.13258;1.13319;1.13482;1.13606;1.13765;1.13527;1.12934;33;35;37;1.13766;1.13792;1.13879;1.13337;1.13484;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:57:42;EURUSD;1.13102;1.13182;1.13257;1.13319;1.13482;1.13606;1.13765;1.13527;1.12934;33;35;37;1.13766;1.13792;1.13879;1.13337;1.13483;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;30;34;26;1.13735;1.13699;1.13663;
2015.02.20 14:58:12;EURUSD;1.13113;1.13183;1.13258;1.1332;1.13482;1.13606;1.13765;1.13527;1.12934;34;35;37;1.13766;1.13792;1.13879;1.13338;1.13484;1.13608;1.13756;1.13821;1.13658;1.13841;1.12908;31;34;26;1.13735;1.137;1.13663;
2015.02.20 14:58:42;EURUSD;1.13129;1.13185;1.13259;1.1332;1.13483;1.13606;1.13765;1.13527;1.12934;35;35;38;1.13766;1.13792;1.13879;1.13341;1.13485;1.13609;1.13756;1.13821;1.13658;1.13841;1.12908;32;34;27;1.13735;1.137;1.13663;
2015.02.20 14:59:12;EURUSD;1.13123;1.13184;1.13259;1.1332;1.13482;1.13606;1.13765;1.13527;1.12934;35;35;38;1.13766;1.13792;1.13879;1.1334;1.13485;1.13609;1.13756;1.13821;1.13658;1.13841;1.12908;31;34;27;1.13735;1.137;1.13663;
2015.02.20 14:59:42;EURUSD;1.13149;1.13188;1.13261;1.13321;1.13483;1.13606;1.13766;1.13527;1.12934;37;36;39;1.13767;1.13792;1.13879;1.13344;1.13487;1.1361;1.13756;1.13821;1.13658;1.13841;1.12908;33;34;27;1.13735;1.137;1.13663;
2015.02.20 15:00:12;EURUSD;1.13107;1.13163;1.13245;1.13302;1.13473;1.13598;1.13761;1.13543;1.12922;37;37;37;1.13764;1.13791;1.13878;1.13271;1.13445;1.13576;1.1374;1.13812;1.13657;1.13891;1.12858;22;32;26;1.13734;1.13699;1.13658;
2015.02.20 15:00:42;EURUSD;1.13149;1.13169;1.13249;1.13303;1.13473;1.13598;1.13761;1.13542;1.12922;41;38;39;1.13764;1.13791;1.13878;1.13277;1.13448;1.13578;1.13741;1.13812;1.13657;1.13889;1.12858;24;33;28;1.13734;1.13699;1.13659;
